Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1 raw countings	InSPI2_R2 raw countings	LSP_R1 raw countings	LSP_R2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_016810.1	Protein Homology	CDS	52872	53810	.	+	0	ID=cds-WP_000767311.1;Parent=gene-SL1344_RS00230;Dbxref=GenBank:WP_000767311.1;Name=WP_000767311.1;Ontology_term=GO:0003919;gbkey=CDS;gene=ribF;go_function=FMN adenylyltransferase activity|0003919||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459050.1;locus_tag=SL1344_RS00230;product=bifunctional riboflavin kinase/FAD synthetase;protein_id=WP_000767311.1;transl_table=11	56.0	36.0	4.0	0	13.528228162352	2.68309432823839	1.03821133411438	2.58434312945267	0.00975646760132117	0.0311071289764875
sense	NC_016810.1	Protein Homology	CDS	53855	56689	.	+	0	ID=cds-WP_001737973.1;Parent=gene-SL1344_RS00235;Dbxref=GenBank:WP_001737973.1;Name=WP_001737973.1;Ontology_term=GO:0006428,GO:0000166,GO:0004822,GO:0005524;gbkey=CDS;gene=ileS;go_function=nucleotide binding|0000166||IEA,isoleucine-tRNA ligase activity|0004822||IEA,ATP binding|0005524||IEA;go_process=isoleucyl-tRNA aminoacylation|0006428||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459051.1;locus_tag=SL1344_RS00235;product=isoleucine--tRNA ligase;protein_id=WP_001737973.1;transl_table=11	144.0	111.7	13.899999999999995	8.100000000000001	43.3165256655562	1.75971105976232	0.615849927729024	2.85736992168098	0.0042716768016067	0.0154694257250493
sense	NC_016810.1	Protein Homology	CDS	56689	57189	.	+	0	ID=cds-WP_000042739.1;Parent=gene-SL1344_RS00240;Dbxref=GenBank:WP_000042739.1;Name=WP_000042739.1;Ontology_term=GO:0006508,GO:0009306,GO:0004190,GO:0005886;gbkey=CDS;gene=lspA;go_component=plasma membrane|0005886||IEA;go_function=aspartic-type endopeptidase activity|0004190||IEA;go_process=proteolysis|0006508||IEA,protein secretion|0009306||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459052.1;locus_tag=SL1344_RS00240;product=signal peptidase II;protein_id=WP_000042739.1;transl_table=11	48.0	41.0	8.5	3.5	16.9320331622625	1.11978792868875	0.797313036128657	1.40445205076022	0.16018428047422	0.274692792867857
sense	NC_016810.1	Protein Homology	CDS	57344	57793	.	+	0	ID=cds-WP_000047269.1;Parent=gene-SL1344_RS00245;Dbxref=GenBank:WP_000047269.1;Name=WP_000047269.1;Ontology_term=GO:0003755;gbkey=CDS;gene=fkpB;go_function=peptidyl-prolyl cis-trans isomerase activity|0003755||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459053.1;locus_tag=SL1344_RS00245;product=FKBP-type peptidyl-prolyl cis-trans isomerase;protein_id=WP_000047269.1;transl_table=11	21.0	10.0	2.0	1.0	5.32302613732497	1.46674764860365	1.26757713765272	1.15712693534355	0.247220503419109	0.380038457551926
sense	NC_016810.1	Protein Homology	CDS	57796	58746	.	+	0	ID=cds-WP_001166422.1;Parent=gene-SL1344_RS00250;Dbxref=GenBank:WP_001166422.1;Name=WP_001166422.1;Ontology_term=GO:0019288,GO:0050992,GO:0046872,GO:0051745;gbkey=CDS;gene=ispH;go_function=metal ion binding|0046872||IEA,4-hydroxy-3-methylbut-2-enyl diphosphate reductase activity|0051745||IEA;go_process=isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway|0019288||IEA,dimethylallyl diphosphate biosynthetic process|0050992||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005124087.1;locus_tag=SL1344_RS00250;product=4-hydroxy-3-methylbut-2-enyl diphosphate reductase;protein_id=WP_001166422.1;transl_table=11	40.0	29.0	1.0	2.0	10.5373112195413	2.52839946343221	1.0928513430466	2.31358041468263	0.0206907490377659	0.0565831289277843
sense	NC_016810.1	Protein Homology	CDS	58946	60148	.	+	0	ID=cds-WP_000516322.1;Parent=gene-SL1344_RS00255;Dbxref=GenBank:WP_000516322.1;Name=WP_000516322.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459055.1;locus_tag=SL1344_RS00255;product=XAC2610-related protein;protein_id=WP_000516322.1;transl_table=11	8.5	11.0	2.5	2.0	4.39129571013778	0.433758976018602	1.27619955036084	0.339883348098624	0.73394437722159	0.819938601619819
sense	NC_016810.1	Protein Homology	CDS	60164	61084	.	+	0	ID=cds-WP_000127283.1;Parent=gene-SL1344_RS00260;Dbxref=GenBank:WP_000127283.1;Name=WP_000127283.1;Ontology_term=GO:0016799;gbkey=CDS;gene=rihC;go_function=hydrolase activity%2C hydrolyzing N-glycosyl compounds|0016799||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459056.1;locus_tag=SL1344_RS00260;product=ribonucleoside hydrolase RihC;protein_id=WP_000127283.1;transl_table=11	5.0	11.5	0.8333333333333333	0	2.67684287947595	1.99138077562883	1.69566627814098	1.17439427869737	0.240237135844851	NA
sense	NC_016810.1	Protein Homology	CDS	61106	61792	.	-	0	ID=cds-WP_000377406.1;Parent=gene-SL1344_RS00265;Dbxref=GenBank:WP_000377406.1;Name=WP_000377406.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459057.1;locus_tag=SL1344_RS00265;product=response regulator;protein_id=WP_000377406.1;transl_table=11	0.5	2.0	0	0	0.2798572259253	0.338634074612344	2.21686229039237	0.15275377098521	0.87859245518694	NA
sense	NC_016810.1	Protein Homology	CDS	61794	63413	.	-	0	ID=cds-WP_001737977.1;Parent=gene-SL1344_RS00270;Dbxref=GenBank:WP_001737977.1;Name=WP_001737977.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459058.1;locus_tag=SL1344_RS00270;product=ATP-binding protein;protein_id=WP_001737977.1;transl_table=11	11.5	11.0	9.25	7.0	10.2668971768576	-1.19081500909269	0.902671754884885	-1.31921155464153	0.187098396462618	0.309061112139182
sense	NC_016810.1	Protein Homology	CDS	63548	64849	.	-	0	ID=cds-WP_000444828.1;Parent=gene-SL1344_RS00275;Dbxref=GenBank:WP_000444828.1;Name=WP_000444828.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459059.1;locus_tag=SL1344_RS00275;product=oxalacetate decarboxylase subunit beta;protein_id=WP_000444828.1;transl_table=11	0.75	0.5	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_016810.1	Protein Homology	CDS	64862	66637	.	-	0	ID=cds-WP_000150421.1;Parent=gene-SL1344_RS00280;Dbxref=GenBank:WP_000150421.1;Name=WP_000150421.1;Ontology_term=GO:0006814,GO:0008948,GO:0015081;gbkey=CDS;gene=oadA;go_function=oxaloacetate decarboxylase activity|0008948||IEA,sodium ion transmembrane transporter activity|0015081||IEA;go_process=sodium ion transport|0006814||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459060.1;locus_tag=SL1344_RS00280;product=sodium-extruding oxaloacetate decarboxylase subunit alpha;protein_id=WP_000150421.1;transl_table=11	1.833333333333333	0.3333333333333333	0	0	0.25	0.269975471931122	2.216459983735	0.121804803115002	0.903053609942546	NA
sense	NC_016810.1	Protein Homology	CDS	66654	66893	.	-	0	ID=cds-WP_001001154.1;Parent=gene-SL1344_RS00285;Dbxref=GenBank:WP_001001154.1;Name=WP_001001154.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459061.1;locus_tag=SL1344_RS00285;product=oxaloacetate decarboxylase subunit gamma;protein_id=WP_001001154.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	67052	68392	.	-	0	ID=cds-WP_000183602.1;Parent=gene-SL1344_RS00290;Dbxref=GenBank:WP_000183602.1;Name=WP_000183602.1;Ontology_term=GO:0006101,GO:0006814,GO:0008514,GO:0015293;gbkey=CDS;gene=citS;go_function=organic anion transmembrane transporter activity|0008514||IEA,symporter activity|0015293||IEA;go_process=citrate metabolic process|0006101||IEA,sodium ion transport|0006814||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459062.1;locus_tag=SL1344_RS00290;product=citrate/sodium symporter CitS;protein_id=WP_000183602.1;transl_table=11	0	0	0	1.0	0.553340959850161	-1.65789557731268	2.22607633141914	-0.744761333613282	0.456416013719896	NA
sense	NC_016810.1	Protein Homology	CDS	68637	69683	.	+	0	ID=cds-WP_001181452.1;Parent=gene-SL1344_RS00295;Dbxref=GenBank:WP_001181452.1;Name=WP_001181452.1;Ontology_term=GO:0006101,GO:0008771;gbkey=CDS;gene=citC;go_function=[citrate (pro-3S)-lyase] ligase activity|0008771||IEA;go_process=citrate metabolic process|0006101||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459063.1;locus_tag=SL1344_RS00295;product=[citrate (pro-3S)-lyase] ligase;protein_id=WP_001181452.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	69713	70006	.	+	0	ID=cds-WP_000691461.1;Parent=gene-SL1344_RS00300;Dbxref=GenBank:WP_000691461.1;Name=WP_000691461.1;Ontology_term=GO:0006113,GO:0008815,GO:0005737,GO:0009346;gbkey=CDS;gene=citD;go_component=cytoplasm|0005737||IEA,ATP-independent citrate lyase complex|0009346||IEA;go_function=citrate (pro-3S)-lyase activity|0008815||IEA;go_process=fermentation|0006113||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459064.1;locus_tag=SL1344_RS00300;product=citrate lyase acyl carrier protein;protein_id=WP_000691461.1;transl_table=11	0.5	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	70003	70872	.	+	0	ID=cds-WP_001247803.1;Parent=gene-SL1344_RS00305;Dbxref=GenBank:WP_001247803.1;Name=WP_001247803.1;Ontology_term=GO:0006084,GO:0006113,GO:0008815,GO:0005737,GO:0009346;gbkey=CDS;gene=citE;go_component=cytoplasm|0005737||IEA,ATP-independent citrate lyase complex|0009346||IEA;go_function=citrate (pro-3S)-lyase activity|0008815||IEA;go_process=acetyl-CoA metabolic process|0006084||IEA,fermentation|0006113||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459065.1;locus_tag=SL1344_RS00305;product=citrate (pro-3S)-lyase subunit beta;protein_id=WP_001247803.1;transl_table=11	1.5	0	0	1.0	0.803340959850161	-0.563904799398513	2.14482100076024	-0.262914620473519	0.792616387134493	NA
sense	NC_016810.1	Protein Homology	CDS	70883	72403	.	+	0	ID=cds-WP_000665573.1;Parent=gene-SL1344_RS00310;Dbxref=GenBank:WP_000665573.1;Name=WP_000665573.1;Ontology_term=GO:0006113,GO:0008814,GO:0008815,GO:0009346;gbkey=CDS;gene=citF;go_component=ATP-independent citrate lyase complex|0009346||IEA;go_function=citrate CoA-transferase activity|0008814||IEA,citrate (pro-3S)-lyase activity|0008815||IEA;go_process=fermentation|0006113||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459066.1;locus_tag=SL1344_RS00310;product=citrate lyase subunit alpha;protein_id=WP_000665573.1;transl_table=11	2.0	1.0	0.25	0	0.38992861296265	0.647844415724876	2.2254703368697	0.29110449372968	0.770971403193209	NA
sense	NC_016810.1	Protein Homology	CDS	72403	72954	.	+	0	ID=cds-WP_000679040.1;Parent=gene-SL1344_RS00315;Dbxref=GenBank:WP_000679040.1;Name=WP_000679040.1;Ontology_term=GO:0051191,GO:0050519;gbkey=CDS;gene=citX;go_function=holo-citrate lyase synthase activity|0050519||IEA;go_process=prosthetic group biosynthetic process|0051191||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459067.1;locus_tag=SL1344_RS00315;product=citrate lyase holo-[acyl-carrier protein] synthase;protein_id=WP_000679040.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_016810.1	Protein Homology	CDS	72932	73840	.	+	0	ID=cds-WP_001103238.1;Parent=gene-SL1344_RS00320;Dbxref=GenBank:WP_001103238.1;Name=WP_001103238.1;Ontology_term=GO:0016310,GO:0019361,GO:0005524,GO:0046917;gbkey=CDS;gene=citG;go_function=ATP binding|0005524||IEA,triphosphoribosyl-dephospho-CoA synthase activity|0046917||IEA;go_process=phosphorylation|0016310||IEA,2'-(5''-triphosphoribosyl)-3'-dephospho-CoA biosynthetic process|0019361||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459068.1;locus_tag=SL1344_RS00320;product=triphosphoribosyl-dephospho-CoA synthase CitG;protein_id=WP_001103238.1;transl_table=11	0	0.03125	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	74020	74841	.	+	0	ID=cds-WP_000544031.1;Parent=gene-SL1344_RS00325;Dbxref=GenBank:WP_000544031.1;Name=WP_000544031.1;Ontology_term=GO:0009089,GO:0008839;gbkey=CDS;gene=dapB;go_function=4-hydroxy-tetrahydrodipicolinate reductase|0008839||IEA;go_process=lysine biosynthetic process via diaminopimelate|0009089||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459069.1;locus_tag=SL1344_RS00325;product=4-hydroxy-tetrahydrodipicolinate reductase;protein_id=WP_000544031.1;transl_table=11	189.0	144.5	22.0	11.0	58.0608603513047	1.57533285748753	0.568473539440623	2.771163032562	0.00558564522053663	0.0193888813934065
sense	NC_016810.1	GeneMarkS-2+	CDS	74967	75242	.	-	0	ID=cds-WP_000355307.1;Parent=gene-SL1344_RS27595;Dbxref=GenBank:WP_000355307.1;Name=WP_000355307.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=SL1344_RS27595;product=hypothetical protein;protein_id=WP_000355307.1;transl_table=11	6.0	6.0	11.0	8.0	10.1159941197429	-2.30944067906286	0.936682495040947	-2.46555336657797	0.0136801794914314	0.0407726797338212
sense	NC_016810.1	Protein Homology	CDS	75883	77031	.	+	0	ID=cds-WP_000597287.1;Parent=gene-SL1344_RS00335;Dbxref=GenBank:WP_000597287.1;Name=WP_000597287.1;Ontology_term=GO:0006207,GO:0006541,GO:0004088;gbkey=CDS;gene=carA;go_function=carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity|0004088||IEA;go_process='de novo' pyrimidine nucleobase biosynthetic process|0006207||IEA,glutamine metabolic process|0006541||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459071.1;locus_tag=SL1344_RS00335;product=glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit;protein_id=WP_000597287.1;transl_table=11	103.0	98.5	14.0	6.0	35.1258431643788	1.57834996530125	0.651977234761989	2.42086668237342	0.0154835546279311	0.0451179401295517
sense	NC_016810.1	Protein Homology	CDS	77050	80277	.	+	0	ID=cds-WP_001126305.1;Parent=gene-SL1344_RS00340;Dbxref=GenBank:WP_001126305.1;Name=WP_001126305.1;Ontology_term=GO:0008152,GO:0005524,GO:0046872;gbkey=CDS;gene=carB;go_function=ATP binding|0005524||IEA,metal ion binding|0046872||IEA;go_process=metabolic process|0008152||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459072.1;locus_tag=SL1344_RS00340;product=carbamoyl-phosphate synthase large subunit;protein_id=WP_001126305.1;transl_table=11	255.0	216.5	4.0	2.0	64.6970604153294	4.41414072038732	0.748209297532945	5.89960688131245	3.64368678299111e-09	5.87081726050921e-08
sense	NC_016810.1	Protein Homology	CDS	80551	80946	.	+	0	ID=cds-WP_000333324.1;Parent=gene-SL1344_RS00345;Dbxref=GenBank:WP_000333324.1;Name=WP_000333324.1;gbkey=CDS;gene=caiF;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459073.1;locus_tag=SL1344_RS00345;product=carnitine metabolism transcriptional regulator CaiF;protein_id=WP_000333324.1;transl_table=11	3.0	1.0	1.0	0	0.887628136886803	0.180630193471218	2.04444636287925	0.0883516421613682	0.92959719488808	NA
sense	NC_016810.1	Protein Homology	CDS	81023	81619	.	-	0	ID=cds-WP_000122861.1;Parent=gene-SL1344_RS00350;Dbxref=GenBank:WP_000122861.1;Name=WP_000122861.1;gbkey=CDS;gene=caiE;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459074.1;locus_tag=SL1344_RS00350;product=carnitine operon protein CaiE;protein_id=WP_000122861.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_016810.1	Protein Homology	CDS	81728	82513	.	-	0	ID=cds-WP_000004385.1;Parent=gene-SL1344_RS00355;Dbxref=GenBank:WP_000004385.1;Name=WP_000004385.1;Ontology_term=GO:0016836;gbkey=CDS;gene=caiD;go_function=hydro-lyase activity|0016836||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459075.1;locus_tag=SL1344_RS00355;product=crotonobetainyl-CoA hydratase;protein_id=WP_000004385.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_016810.1	Protein Homology	CDS	82567	84120	.	-	0	ID=cds-WP_000355806.1;Parent=gene-SL1344_RS00360;Dbxref=GenBank:WP_000355806.1;Name=WP_000355806.1;Ontology_term=GO:0009437,GO:0016405;gbkey=CDS;gene=caiC;go_function=CoA-ligase activity|0016405||IEA;go_process=carnitine metabolic process|0009437||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459076.1;locus_tag=SL1344_RS00360;product=crotonobetaine/carnitine-CoA ligase;protein_id=WP_000355806.1;transl_table=11	5.0	1.0	6.0	4.0	5.21448959590821	-2.30766296715439	1.24223521796206	-1.85766989519119	0.063215906140683	0.133569092006927
sense	NC_016810.1	Protein Homology	CDS	84183	85400	.	-	0	ID=cds-SL1344_RS00365;Parent=gene-SL1344_RS00365;Note=internal stop;Ontology_term=GO:0009437,GO:0016782;gbkey=CDS;gene=caiB;go_function=transferase activity%2C transferring sulphur-containing groups|0016782||IEA;go_process=carnitine metabolic process|0009437||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459077.1;locus_tag=SL1344_RS00365;product=L-carnitine CoA-transferase;pseudo=true;transl_table=11	1.0	0	2.0	1.0	1.42374000769847	-2.49984099633558	1.9153441390466	-1.30516545062233	0.191836515887872	NA
sense	NC_016810.1	Protein Homology	CDS	85512	86654	.	-	0	ID=cds-WP_000347134.1;Parent=gene-SL1344_RS00370;Dbxref=GenBank:WP_000347134.1;Name=WP_000347134.1;Ontology_term=GO:0009437,GO:0003995,GO:0016627;gbkey=CDS;gene=caiA;go_function=acyl-CoA dehydrogenase activity|0003995||IEA,oxidoreductase activity%2C acting on the CH-CH group of donors|0016627||IEA;go_process=carnitine metabolic process|0009437||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005124373.1;locus_tag=SL1344_RS00370;product=crotonobetainyl-CoA dehydrogenase;protein_id=WP_000347134.1;transl_table=11	0	0	0	1.0	0.553340959850161	-1.65789557731268	2.22607633141914	-0.744761333613282	0.456416013719896	NA
sense	NC_016810.1	Protein Homology	CDS	86689	88206	.	-	0	ID=cds-WP_000787076.1;Parent=gene-SL1344_RS00375;Dbxref=GenBank:WP_000787076.1;Name=WP_000787076.1;gbkey=CDS;gene=caiT;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459079.1;locus_tag=SL1344_RS00375;product=L-carnitine/gamma-butyrobetaine antiporter;protein_id=WP_000787076.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	88687	89457	.	+	0	ID=cds-WP_000692185.1;Parent=gene-SL1344_RS00385;Dbxref=GenBank:WP_000692185.1;Name=WP_000692185.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459080.1;locus_tag=SL1344_RS00385;product=electron transfer flavoprotein FixA;protein_id=WP_000692185.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_016810.1	Protein Homology	CDS	89473	90414	.	+	0	ID=cds-WP_001032189.1;Parent=gene-SL1344_RS00390;Dbxref=GenBank:WP_001032189.1;Name=WP_001032189.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459081.1;locus_tag=SL1344_RS00390;product=electron transfer flavoprotein subunit alpha/FixB family protein;protein_id=WP_001032189.1;transl_table=11	0	1.0	1.0	0	0.512628136886803	-0.926174299116661	2.21239818661484	-0.418629116910363	0.675487206587528	NA
sense	NC_016810.1	Protein Homology	CDS	90464	91750	.	+	0	ID=cds-WP_001287777.1;Parent=gene-SL1344_RS00395;Dbxref=GenBank:WP_001287777.1;Name=WP_001287777.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459082.1;locus_tag=SL1344_RS00395;product=FAD-dependent oxidoreductase;protein_id=WP_001287777.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	91747	92034	.	+	0	ID=cds-WP_000203736.1;Parent=gene-SL1344_RS00400;Dbxref=GenBank:WP_000203736.1;Name=WP_000203736.1;gbkey=CDS;gene=fixX;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459083.1;locus_tag=SL1344_RS00400;product=ferredoxin-like protein FixX;protein_id=WP_000203736.1;transl_table=11	0	0	0	1.0	0.553340959850161	-1.65789557731268	2.22607633141914	-0.744761333613282	0.456416013719896	NA
sense	NC_016810.1	Protein Homology	CDS	92181	93521	.	+	0	ID=cds-WP_001737995.1;Parent=gene-SL1344_RS00405;Dbxref=GenBank:WP_001737995.1;Name=WP_001737995.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459084.1;locus_tag=SL1344_RS00405;product=MFS transporter;protein_id=WP_001737995.1;transl_table=11	6.0	5.25	1.0	0	1.8223425887374	1.39755726739287	1.7989198146478	0.776886916255627	0.437225491128887	NA
