# Reference library (divisor): control
# Comparison library (numerator): salt
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigenin_r1 raw countings	apigenin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020059.1	Protein Homology	CDS	43800	44531	.	-	0	ID=cds-WP_197923095.1;Parent=gene-RTCIAT899_RS00200;Dbxref=GenBank:WP_197923095.1;Name=WP_197923095.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003531999.1;locus_tag=RTCIAT899_RS00200;product=response regulator transcription factor;protein_id=WP_197923095.1;transl_table=11	2.0	31.0	1.0	57.21929824561404	2.0	2.0	6.16882772347982	-0.245464220709945	0.83675065712281	-0.293354081792992	0.769251519630093	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	44882	46492	.	+	0	ID=cds-WP_015338206.1;Parent=gene-RTCIAT899_RS00205;Dbxref=GenBank:WP_015338206.1;Name=WP_015338206.1;Ontology_term=GO:0006094,GO:0004612;gbkey=CDS;go_function=phosphoenolpyruvate carboxykinase (ATP) activity|0004612||IEA;go_process=gluconeogenesis|0006094||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012650659.1;locus_tag=RTCIAT899_RS00205;product=phosphoenolpyruvate carboxykinase;protein_id=WP_015338206.1;transl_table=11	4.000000000000002	36.5	2.6	57.2	2.4	1.2	6.82176890963555	-0.579926358328136	0.834075294419306	-0.695292573953876	0.48687196713656	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	46611	47045	.	+	0	ID=cds-WP_015338207.1;Parent=gene-RTCIAT899_RS00210;Dbxref=GenBank:WP_015338207.1;Name=WP_015338207.1;Ontology_term=GO:0006415,GO:0003747;gbkey=CDS;gene=arfB;go_function=translation release factor activity|0003747||IEA;go_process=translational termination|0006415||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018859433.1;locus_tag=RTCIAT899_RS00210;product=alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB;protein_id=WP_015338207.1;transl_table=11	2.6818181818181817	29.0	3.5526315789473686	42.0	1.6111111111111112	0.09090909090909091	5.49017142433367	-0.690802827481725	0.835624812188283	-0.826690181294035	0.408412687975814	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	47332	47940	.	+	0	ID=cds-WP_015338208.1;Parent=gene-RTCIAT899_RS00215;Dbxref=GenBank:WP_015338208.1;Name=WP_015338208.1;Ontology_term=GO:0003676,GO:0008198,GO:0016706;gbkey=CDS;go_function=nucleic acid binding|0003676||IEA,ferrous iron binding|0008198||IEA,2-oxoglutarate-dependent dioxygenase activity|0016706||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338208.1;locus_tag=RTCIAT899_RS00215;product=alpha-ketoglutarate-dependent dioxygenase AlkB family protein;protein_id=WP_015338208.1;transl_table=11	16.0	19.11111111111111	10.0	21.0	1.1666666666666667	3.0	8.96045527378454	-0.400747002720778	0.828635596479465	-0.483622722006378	0.628653646035894	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	47944	48939	.	-	0	ID=cds-WP_015338209.1;Parent=gene-RTCIAT899_RS00220;Dbxref=GenBank:WP_015338209.1;Name=WP_015338209.1;Ontology_term=GO:0015937,GO:0004594;gbkey=CDS;gene=coaA;go_function=pantothenate kinase activity|0004594||IEA;go_process=coenzyme A biosynthetic process|0015937||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127551.1;locus_tag=RTCIAT899_RS00220;product=type I pantothenate kinase;protein_id=WP_015338209.1;transl_table=11	6.5476190476190474	36.0	6.0	57.5	1.0714285714285714	0	7.23915929223695	-1.28185169933467	0.833382280799251	-1.5381316940232	0.12401641799812	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	48947	49261	.	-	0	ID=cds-WP_015338210.1;Parent=gene-RTCIAT899_RS00225;Dbxref=GenBank:WP_015338210.1;Name=WP_015338210.1;Ontology_term=GO:0000105,GO:0004636;gbkey=CDS;go_function=phosphoribosyl-ATP diphosphatase activity|0004636||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698556.1;locus_tag=RTCIAT899_RS00225;product=phosphoribosyl-ATP diphosphatase;protein_id=WP_015338210.1;transl_table=11	4.276923076923077	6.5	0	13.5	0.5	1.5	2.4942272183394	0.209955936685539	0.782636958782054	0.268267342002701	0.788493542453329	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	49276	50064	.	-	0	ID=cds-WP_015338211.1;Parent=gene-RTCIAT899_RS00230;Dbxref=GenBank:WP_015338211.1;Name=WP_015338211.1;Ontology_term=GO:0000105,GO:0000107;gbkey=CDS;gene=hisF;go_function=imidazoleglycerol-phosphate synthase activity|0000107||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010968318.1;locus_tag=RTCIAT899_RS00230;product=imidazole glycerol phosphate synthase subunit HisF;protein_id=WP_015338211.1;transl_table=11	8.037037037037036	16.0	4.5	40.5	0.5	3.5	6.62105664650182	-0.231502702113774	0.836158244889637	-0.276864700585868	0.78188399826895	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	50061	50804	.	-	0	ID=cds-WP_015338212.1;Parent=gene-RTCIAT899_RS00235;Dbxref=GenBank:WP_015338212.1;Name=WP_015338212.1;Ontology_term=GO:0000105,GO:0003949;gbkey=CDS;gene=hisA;go_function=1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity|0003949||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698549.1;locus_tag=RTCIAT899_RS00235;product=1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase;protein_id=WP_015338212.1;transl_table=11	3.125	22.57142857142857	1.5	31.0	1.5	1.0	4.73811624988069	-0.164006321456598	0.836143837282929	-0.196146062607531	0.844495843693793	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	50830	51480	.	-	0	ID=cds-WP_015338213.1;Parent=gene-RTCIAT899_RS00240;Dbxref=GenBank:WP_015338213.1;Name=WP_015338213.1;Ontology_term=GO:0000105,GO:0000107;gbkey=CDS;gene=hisH;go_function=imidazoleglycerol-phosphate synthase activity|0000107||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017989887.1;locus_tag=RTCIAT899_RS00240;product=imidazole glycerol phosphate synthase subunit HisH;protein_id=WP_015338213.1;transl_table=11	31.03333333333333	29.0	29.5	31.7	2.1666666666666665	5.0	18.8597561582068	-0.83321520647037	0.810008019722392	-1.02865056417087	0.30364390814408	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	51483	51980	.	-	0	ID=cds-WP_041677139.1;Parent=gene-RTCIAT899_RS00245;Dbxref=GenBank:WP_041677139.1;Name=WP_041677139.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127565.1;locus_tag=RTCIAT899_RS00245;product=DUF2628 domain-containing protein;protein_id=WP_041677139.1;transl_table=11	0.5	11.0	0	16.5	2.25	0	2.04810140605132	0.113178797792623	0.735270227379026	0.15392816624177	0.877666375316842	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	52004	52612	.	-	0	ID=cds-WP_015338215.1;Parent=gene-RTCIAT899_RS00250;Dbxref=GenBank:WP_015338215.1;Name=WP_015338215.1;Ontology_term=GO:0000105,GO:0004424;gbkey=CDS;gene=hisB;go_function=imidazoleglycerol-phosphate dehydratase activity|0004424||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010968320.1;locus_tag=RTCIAT899_RS00250;product=imidazoleglycerol-phosphate dehydratase HisB;protein_id=WP_015338215.1;transl_table=11	3.25	17.0	0	25.09236111111111	0	0.125	2.37899593882793	-0.609617185799118	0.754162614433913	-0.808336523359364	0.418896882593268	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	52825	53352	.	+	0	ID=cds-WP_015338216.1;Parent=gene-RTCIAT899_RS00255;Dbxref=GenBank:WP_015338216.1;Name=WP_015338216.1;Ontology_term=GO:0051603,GO:0004298,GO:0009376;gbkey=CDS;gene=hslV;go_component=HslUV protease complex|0009376||IEA;go_function=threonine-type endopeptidase activity|0004298||IEA;go_process=proteolysis involved in protein catabolic process|0051603||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338216.1;locus_tag=RTCIAT899_RS00255;product=ATP-dependent protease subunit HslV;protein_id=WP_015338216.1;transl_table=11	2.125	26.5	3.0	27.646464646464647	2.0	2.0	5.30732036325309	-0.00609560343073395	0.836470653030715	-0.00728728905030709	0.994185636038259	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	53397	54707	.	+	0	ID=cds-WP_015338217.1;Parent=gene-RTCIAT899_RS00260;Dbxref=GenBank:WP_015338217.1;Name=WP_015338217.1;Ontology_term=GO:0005524,GO:0008233,GO:0016887,GO:0009376;gbkey=CDS;gene=hslU;go_component=HslUV protease complex|0009376||IEA;go_function=ATP binding|0005524||IEA,peptidase activity|0008233||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012759584.1;locus_tag=RTCIAT899_RS00260;product=ATP-dependent protease ATPase subunit HslU;protein_id=WP_015338217.1;transl_table=11	1.0	29.5	2.9595238095238097	62.333333333333336	0	0	4.81301541397846	-1.38444376459716	0.820099969680565	-1.68814024604392	0.0913843103648716	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	54871	55824	.	+	0	ID=cds-WP_015338218.1;Parent=gene-RTCIAT899_RS00265;Dbxref=GenBank:WP_015338218.1;Name=WP_015338218.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007632041.1;locus_tag=RTCIAT899_RS00265;product=DUF1402 family protein;protein_id=WP_015338218.1;transl_table=11	4.0	51.05555555555556	1.5	57.0	1.1428571428571428	1.0	6.93536156159529	-0.705088133222186	0.835592611845255	-0.843818055864719	0.398771084230225	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	55942	57336	.	+	0	ID=cds-WP_015338219.1;Parent=gene-RTCIAT899_RS00270;Dbxref=GenBank:WP_015338219.1;Name=WP_015338219.1;Ontology_term=GO:0004497,GO:0005506,GO:0016705,GO:0020037;gbkey=CDS;go_function=monooxygenase activity|0004497||IEA,iron ion binding|0005506||IEA,oxidoreductase activity%2C acting on paired donors%2C with incorporation or reduction of molecular oxygen|0016705||IEA,heme binding|0020037||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127585.1;locus_tag=RTCIAT899_RS00270;product=cytochrome P450;protein_id=WP_015338219.1;transl_table=11	1.0222222222222221	40.0	1.7	79.16666666666667	0.3333333333333333	0	5.73301041748244	-1.41379949856975	0.823838220963066	-1.7161130214583	0.0861413584025216	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	57745	59748	.	+	0	ID=cds-WP_015338220.1;Parent=gene-RTCIAT899_RS00275;Dbxref=GenBank:WP_015338220.1;Name=WP_015338220.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698524.1;locus_tag=RTCIAT899_RS00275;product=hydantoinase/oxoprolinase N-terminal domain-containing protein;protein_id=WP_015338220.1;transl_table=11	5.440909090909091	49.42180042180042	6.615079365079365	85.07692307692308	3.0	1.0	10.1446219820423	-0.851285513355432	0.821214530425177	-1.03661769466583	0.299914063472174	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	59867	62038	.	+	0	ID=cds-WP_015338221.1;Parent=gene-RTCIAT899_RS00280;Dbxref=GenBank:WP_015338221.1;Name=WP_015338221.1;Ontology_term=GO:0006097,GO:0004474;gbkey=CDS;go_function=malate synthase activity|0004474||IEA;go_process=glyoxylate cycle|0006097||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338221.1;locus_tag=RTCIAT899_RS00280;product=malate synthase G;protein_id=WP_015338221.1;transl_table=11	57.04545454545455	91.60795454545455	34.776923076923076	124.525	15.6	8.642857142857142	39.5558595207239	-0.167122896837626	0.730527516012423	-0.228770160157505	0.819047560516037	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	62291	62965	.	-	0	ID=cds-WP_041677749.1;Parent=gene-RTCIAT899_RS00285;Dbxref=GenBank:WP_041677749.1;Name=WP_041677749.1;Ontology_term=GO:0018104,GO:0042834,GO:0071972;gbkey=CDS;go_function=peptidoglycan binding|0042834||IEA,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA;go_process=peptidoglycan-protein cross-linking|0018104||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018068883.1;locus_tag=RTCIAT899_RS00285;product=L%2CD-transpeptidase;protein_id=WP_041677749.1;transl_table=11	3.25	26.2	1.0	19.333333333333332	0	0.3333333333333333	2.87286703505259	-0.657806627914677	0.790187192324496	-0.832469362075593	0.405144064783955	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	63147	63683	.	+	0	ID=cds-WP_015338223.1;Parent=gene-RTCIAT899_RS00290;Dbxref=GenBank:WP_015338223.1;Name=WP_015338223.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338223.1;locus_tag=RTCIAT899_RS00290;product=MmcB family DNA repair protein;protein_id=WP_015338223.1;transl_table=11	8.0	20.0	3.0	27.0	2.0	16.0	12.5193732786118	1.39038815613332	0.813102644043041	1.70997864331102	0.0872698223620884	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	63744	64331	.	-	0	ID=cds-WP_015338224.1;Parent=gene-RTCIAT899_RS00295;Dbxref=GenBank:WP_015338224.1;Name=WP_015338224.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338224.1;locus_tag=RTCIAT899_RS00295;product=ActR/PrrA/RegA family redox response regulator transcription factor;protein_id=WP_015338224.1;transl_table=11	17.666666666666668	8.0	15.0	18.133333333333336	0	1.0	8.48960838892467	-1.24586123322598	0.835665140151096	-1.49086179782576	0.135997782970286	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	64407	65699	.	-	0	ID=cds-WP_184462103.1;Parent=gene-RTCIAT899_RS00300;Dbxref=GenBank:WP_184462103.1;Name=WP_184462103.1;Ontology_term=GO:0007165,GO:0000155;gbkey=CDS;go_function=phosphorelay sensor kinase activity|0000155||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018327103.1;locus_tag=RTCIAT899_RS00300;product=ActS/PrrB/RegB family redox-sensitive histidine kinase;protein_id=WP_184462103.1;transl_table=11	4.102380952380952	25.0	5.598214285714286	48.766666666666666	2.395833333333333	2.0	7.13415734539649	-0.511771098674549	0.828541789530338	-0.617676869340107	0.536788362276354	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	65747	68239	.	-	0	ID=cds-WP_041677140.1;Parent=gene-RTCIAT899_RS00305;Dbxref=GenBank:WP_041677140.1;Name=WP_041677140.1;Ontology_term=GO:0004386;gbkey=CDS;gene=hrpB;go_function=helicase activity|0004386||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127605.1;locus_tag=RTCIAT899_RS00305;product=ATP-dependent helicase HrpB;protein_id=WP_041677140.1;transl_table=11	5.466666666666668	95.92424242424242	5.273892773892774	174.33333333333331	1.2954545454545454	5.45	16.4450025206356	-0.887305708975474	0.820120907539375	-1.08192060563079	0.279287807975076	0.999586711632956
sense	NC_020059.1	GeneMarkS-2+	CDS	68382	68609	.	+	0	ID=cds-WP_135488246.1;Parent=gene-RTCIAT899_RS32940;Dbxref=GenBank:WP_135488246.1;Name=WP_135488246.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS32940;product=hypothetical protein;protein_id=WP_135488246.1;transl_table=11	2.3333333333333335	14.500000000000002	0	23.499999999999993	0	0	2.01625142450478	-0.571647189107951	0.733017781039087	-0.779854464509189	0.435476543687434	0.999586711632956
sense	NC_020059.1	cmsearch	rRNA	69017	70497	.	+	.	ID=rna-RTCIAT899_RS00310;Parent=gene-RTCIAT899_RS00310;Dbxref=RFAM:RF00177;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00310;product=16S ribosomal RNA	544106.6421161772	221623.46920486045	500421.7206033789	195498.8137817752	429305.45200750703	212795.07848375614	524987.522226154	0.776055796470356	0.789328286600266	0.983185082360248	0.325516355391012	0.999586711632956
sense	NC_020059.1	tRNAscan-SE	tRNA	70750	70826	.	+	.	ID=rna-RTCIAT899_RS00315;Parent=gene-RTCIAT899_RS00315;anticodon=(pos:70784..70786);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00315;product=tRNA-Ile	3.3333333333333335	7.916666666666664	5.166666666666666	8.83333333333333	7.666666666666664	12.500000000000002	12.0092298797258	1.80347895724213	0.807158013526527	2.23435675173763	0.0254596089446698	0.999586711632956
sense	NC_020059.1	tRNAscan-SE	tRNA	70923	70998	.	+	.	ID=rna-RTCIAT899_RS00320;Parent=gene-RTCIAT899_RS00320;anticodon=(pos:70956..70958);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00320;product=tRNA-Ala	3.8095238095238098	7.416666666666664	1.6666666666666665	9.5	6.333333333333331	4.5	6.41688351725257	1.37045217029843	0.832043789699124	1.64709139983365	0.0995392605735176	0.999586711632956
sense	NC_020059.1	cmsearch	rRNA	71539	74432	.	+	.	ID=rna-RTCIAT899_RS00325;Parent=gene-RTCIAT899_RS00325;Dbxref=RFAM:RF02541;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00325;product=23S ribosomal RNA	1807267.8738644489	850120.7707324983	1717069.6580839064	845668.9247724073	1724362.6095201983	611252.809629906	1856035.40067596	0.824520752429147	0.784683889873055	1.0507680392961	0.29336513809726	0.999586711632956
sense	NC_020059.1	cmsearch	rRNA	74703	74817	.	+	.	ID=rna-RTCIAT899_RS00330;Parent=gene-RTCIAT899_RS00330;Dbxref=RFAM:RF00001;gbkey=rRNA;gene=rrf;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00330;product=5S ribosomal RNA	7.9999999999999964	18.000000000000004	11.0	33.91666666666663	4.0	6.666666666666664	11.3306252264409	0.233925469428562	0.802417924545538	0.291525727769665	0.770649270037412	0.999586711632956
sense	NC_020059.1	tRNAscan-SE	tRNA	75175	75251	.	+	.	ID=rna-RTCIAT899_RS00335;Parent=gene-RTCIAT899_RS00335;anticodon=(pos:75209..75211);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00335;product=tRNA-Met	7.499999999999998	13.666666666666668	5.833333333333333	14.000000000000002	1.9999999999999998	1.3333333333333333	5.33032600846552	-0.236182880301287	0.836222207019055	-0.282440335019594	0.77760589051349	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	75427	75813	.	+	0	ID=cds-WP_051043245.1;Parent=gene-RTCIAT899_RS00340;Dbxref=GenBank:WP_051043245.1;Name=WP_051043245.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127610.1;locus_tag=RTCIAT899_RS00340;product=hypothetical protein;protein_id=WP_051043245.1;transl_table=11	3.5	11.0	1.0	10.0	1.0	1.0	2.82427816437007	0.205661271490241	0.818052006036431	0.251403663792351	0.801502035358158	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	75870	76142	.	-	0	ID=cds-WP_041677141.1;Parent=gene-RTCIAT899_RS00345;Dbxref=GenBank:WP_041677141.1;Name=WP_041677141.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127616.1;locus_tag=RTCIAT899_RS00345;product=hypothetical protein;protein_id=WP_041677141.1;transl_table=11	1.0	4.0	3.0	9.0	7.0	3.0	5.88960711505492	1.23397013143088	0.83533207579646	1.4772210563737	0.139616391254599	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	76402	77034	.	-	0	ID=cds-WP_015338229.1;Parent=gene-RTCIAT899_RS00355;Dbxref=GenBank:WP_015338229.1;Name=WP_015338229.1;Ontology_term=GO:0009279;gbkey=CDS;go_component=cell outer membrane|0009279||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020011722.1;locus_tag=RTCIAT899_RS00355;product=outer membrane protein;protein_id=WP_015338229.1;transl_table=11	0.05263157894736842	12.0	1.0	24.0	3.0	11.0	8.16262046061336	1.35004524098791	0.835955649430842	1.61497232766725	0.106316687628941	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	77420	78637	.	-	0	ID=cds-WP_015338230.1;Parent=gene-RTCIAT899_RS00360;Dbxref=GenBank:WP_015338230.1;Name=WP_015338230.1;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: protein motif:HMM:NF019310.6;locus_tag=RTCIAT899_RS00360;product=MFS transporter;protein_id=WP_015338230.1;transl_table=11	13.722222222222221	32.16666666666667	5.666666666666666	47.14285714285714	8.5	8.066666666666666	14.6350911776136	0.786082652097437	0.778073727648937	1.01029327191486	0.312354803633638	0.999586711632956
